epoch,train_loss,val_dice_soft,val_dice_hard,lr,epoch_time_sec,nonfinite_batches,optimizer_steps
59,0.504241,0.383077,0.390405,2.681e-05,8.67,0,7906
60,0.503388,0.380294,0.388034,2.53e-05,8.78,0,8040
61,0.503499,0.37144,0.378163,2.382e-05,8.67,0,8174
62,0.503836,0.370224,0.376778,2.238e-05,8.6,0,8308
63,0.503978,0.371189,0.377616,2.097e-05,9.59,0,8442
64,0.504207,0.376822,0.383712,1.959e-05,8.54,0,8576
65,0.504733,0.379879,0.387006,1.825e-05,8.64,0,8710
66,0.502746,0.376169,0.383648,1.696e-05,8.62,0,8844
67,0.503889,0.369804,0.376592,1.57e-05,8.57,0,8978
68,0.504044,0.366464,0.373006,1.449e-05,8.63,0,9112
69,0.503683,0.369089,0.376198,1.332e-05,8.7,0,9246
70,0.504416,0.372202,0.379369,1.219e-05,8.65,0,9380
71,0.505438,0.369185,0.376462,1.112e-05,8.61,0,9514
72,0.504383,0.368238,0.375646,1.009e-05,8.69,0,9648
73,0.504233,0.372749,0.379773,9.11e-06,8.61,0,9782
74,0.504629,0.37572,0.38249,8.19e-06,8.66,0,9916
75,0.505631,0.375062,0.381823,7.31e-06,8.42,0,10050
76,0.50313,0.381569,0.388822,6.49e-06,8.6,0,10184
77,0.503402,0.375763,0.382461,5.72e-06,8.65,0,10318
78,0.505061,0.373047,0.379486,5.01e-06,8.72,0,10452
79,0.503331,0.375376,0.382582,4.35e-06,8.6,0,10586
80,0.50608,0.37433,0.381214,3.75e-06,8.75,0,10720
81,0.501608,0.376032,0.383198,3.21e-06,8.73,0,10854
82,0.503882,0.375925,0.382889,2.73e-06,8.71,0,10988
83,0.50324,0.3751,0.381812,2.3e-06,8.8,0,11122
84,0.503688,0.375726,0.382596,1.94e-06,8.71,0,11256
85,0.50463,0.375984,0.382562,1.63e-06,8.65,0,11390
86,0.504396,0.376157,0.382914,1.38e-06,8.82,0,11524
87,0.50635,0.376411,0.38319,1.2e-06,8.86,0,11658
88,0.502086,0.376136,0.382827,1.07e-06,8.67,0,11792
89,0.503199,0.375479,0.382403,1.01e-06,8.68,0,11926
90,0.50344,0.37528,0.382009,1e-06,8.79,0,12060
